ID,PIN,Address,Legal Description,Property Status,Date of Acquisition,Date of Disposition,Sq. Ft.,Ward,Community Area Number,Community Area Name,Zoning Classification,Zip Code,Last Update,X Coordinate,Y Coordinate,Latitude,Longitude,Location
24739,25-22-106-022-0000,26 E 113TH ST,,Owned by City,,,0,9,49,ROSELAND,B3-2,60628,5/22/2018,1178548.610,1830150.180,41.68923181,-87.62196098,"(41.68923181, -87.62196098)"
34793,17-17-112-058-0000,1307 W ADAMS ST,,Owned by City,,,0,27,28,NEAR WEST SIDE,PD 103,60607,5/22/2018,1167627.441,1899119.820,41.87873348,-87.6599658,"(41.87873348, -87.6599658)"
18259,20-08-304-018-0000,5145 S LOOMIS BLVD,,Owned by City,,,0,20,61,NEW CITY,RT-4,60609,5/22/2018,1167967.965,1870450.370,41.80005445,-87.65954127,"(41.80005445, -87.65954127)"
23142,25-25-215-027-0000,12304 S TORRENCE AVE,,Owned by City,,,0,10,51,SOUTH DEERING,POS-3,0,5/22/2018,1195640.080,1823912.020,41.67170926,-87.5595955,"(41.67170926, -87.5595955)"
35986,20-21-105-031-0000,6330 S NORMAL BLVD,,Owned by City,,,0,20,68,ENGLEWOOD,RT-4,60621,5/22/2018,1173943.986,1862791.390,41.77890676,-87.63785275,"(41.77890676, -87.63785275)"
50697,20-21-204-028-0000,6204 S STEWART AVE,"The North 40 feet of  Lot 8 (except the  East 75 feet thereof)  in Block 6 in  Skinner and Judd's  Subdivision of the  Northeast 1/4 of  Section 21,  Township 38 North,  Range 14, East of  the Third Principal  Meridian, in Cook  County, Illino",Owned by City,03/28/0082,,0,20,68,ENGLEWOOD,RS-3,60621,5/22/2018,1174649.879,1863754.725,41.78153456,-87.63523622,"(41.78153456, -87.63523622)"
34063,16-11-230-024-0000,422 N KEDZIE AVE,,Owned by City,,,0,28,23,HUMBOLDT PARK,M1-2,60612,5/22/2018,1154871.303,1902772.113,41.88902082,-87.7067060,"(41.88902082, -87.706706)"
23689,25-22-313-027-0000,11742 S MICHIGAN AVE,,Owned by City,,,0,9,53,WEST PULLMAN,B3-1,60628,5/22/2018,1178855.775,1826917.920,41.68035505,-87.62093431,"(41.68035505, -87.62093431)"
108,26-31-409-023-0000,13519 S BRANDON AVE,,Owned by City,,,0,10,55,HEGEWISCH,B3-1,60633,5/22/2018,1199366.317,1815674.048,41.64901073,-87.54623315,"(41.64901073, -87.54623315)"
14134,16-24-101-029-0000,1218 S ALBANY AVE,,Sold,,,"3,610",24,29,NORTH LAWNDALE,RM-5,60623,5/22/2018,1155800.551,1894298.778,41.86575047,-87.70352176,"(41.86575047, -87.70352176)"
36377,20-21-300-018-0000,6745 S HALSTED ST,,Owned by City,,,0,6,68,ENGLEWOOD,B1-2,60621,5/22/2018,1172237.560,1859966.460,41.77119252,-87.64419162,"(41.77119252, -87.64419162)"
15578,17-29-308-007-0000,3031 S ASHLAND AVE,,Owned by City,,,0,25,31,LOWER WEST SIDE,PMD 11,0,5/22/2018,1166300.268,1884659.624,41.83908189,-87.66525204,"(41.83908189, -87.66525204)"
50838,20-03-304-008-0000,4319 S PRAIRIE AVE,"Lot 6 (except the  East 32 Feet  thereof) in the  Subdivision of Lots  3, 4, 5 and 6 in  Block 1 in Pike's  Subdivision of the  Northwest 1/4 of the  Northeast 1/4 of  Section 3, Township  38 North, Range 14,  East of the Third  Principal Meri",Owned by City,03/28/0082,,0,3,38,GRAND BOULEVARD,RM-5,60653,5/22/2018,1178802.423,1876345.938,41.81599248,-87.61962886,"(41.81599248, -87.61962886)"
36985,20-07-410-026-0000,5210 S HONORE ST,,Owned by City,,,0,16,61,NEW CITY,RS-3,60609,5/22/2018,1164804.380,1870058.070,41.7990454,-87.67115415,"(41.7990454, -87.67115415)"
14586,20-07-230-038-0000,5048 S ASHLAND AVE,,Owned by City,,,0,20,61,NEW CITY,B3-2,60609,5/22/2018,1166423.542,1871039.075,41.80170301,-87.66518834,"(41.80170301, -87.66518834)"
36354,20-17-431-009-0000,,,Owned by City,,,,,,,,,5/22/2018,,,,,
35121,16-11-124-005-0000,3651 W OHIO ST,,Owned by City,,,0,27,23,HUMBOLDT PARK,RT-4,60624,5/22/2018,1151743.600,1903673.550,41.89155656,-87.71816849,"(41.89155656, -87.71816849)"
18332,20-10-305-028-0000,5231 S PRAIRIE AVE,,Owned by City,,,0,3,40,WASHINGTON PARK,RM-5,60615,5/22/2018,1179072.446,1870237.110,41.79922317,-87.61882466,"(41.79922317, -87.61882466)"
34491,25-34-408-004-0000,915 E 134TH ST,,Owned by City,,,0,9,54,RIVERDALE,RS-2,60827,5/22/2018,1184761.381,1816484.340,41.65158778,-87.59964231,"(41.65158778, -87.59964231)"
50663,17-34-326-010-0000,3823 S GILES AVE,Lot 57 in Lancaster  Estate Subdivision  ob block 1 (except  that part of the north  298.3 feet lying east  of the east line of  calumet avenue) in  Springer &  Lancaster's  Subdivision of the  east 3/4 of the  south 1/2 of the  southeast 1/4,Owned by City,10/24/0070,,"2,153",3,35,DOUGLAS,RM-5,60653,5/22/2018,1178931.298,1879598.563,41.82491501,-87.61905694,"(41.82491501, -87.61905694)"
21973,25-28-113-026-0000,12006 S NORMAL AVE,,Sold,,,0,34,53,WEST PULLMAN,RS-3,60628,5/22/2018,1175035.515,1825229.210,41.67580679,-87.63496834,"(41.67580679, -87.63496834)"
35683,20-19-419-003-0000,1819 W 69TH ST,,Owned by City,,,0,17,67,WEST ENGLEWOOD,RS-3,60636,5/22/2018,1165303.205,1858829.494,41.76822219,-87.66964268,"(41.76822219, -87.66964268)"
9050,16-11-207-010-0000,726 N KEDZIE AVE,,Sold,,,"3,122",27,23,HUMBOLDT PARK,RS-3,60612,5/22/2018,1154809.692,1904808.476,41.89461003,-87.70687766,"(41.89461003, -87.70687766)"
10991,16-12-416-015-0000,2527 W LAKE ST,,Owned by City,,,0,27,28,NEAR WEST SIDE,PMD 4,60612,5/22/2018,1159516.700,1901068.960,41.88425286,-87.68969315,"(41.88425286, -87.68969315)"
24004,25-04-413-023-0000,9425 S LA SALLE ST,,Owned by City,,,0,21,49,ROSELAND,RS-2,60620,5/22/2018,1177036.745,1842341.619,41.72272096,-87.62712984,"(41.72272096, -87.62712984)"
36352,20-17-430-027-0000,,,Owned by City,,,,,,,,,5/22/2018,,,,,
23790,25-22-321-008-0000,11853 S MICHIGAN AVE,,Owned by City,,,0,9,53,WEST PULLMAN,B3-2,60628,5/22/2018,1179070.360,1826177.470,41.67831827,-87.62017127,"(41.67831827, -87.62017127)"
8299,16-02-403-001-0000,3523 W GRAND AVE,,Owned by City,,,0,27,23,HUMBOLDT PARK,B3-1,60651,5/22/2018,1152590.069,1907215.157,41.90125838,-87.71496603,"(41.90125838, -87.71496603)"
36710,20-08-303-013-0000,5121 S BISHOP ST,,Owned by City,,,0,20,61,NEW CITY,RS-3,60609,5/22/2018,1167630.130,1870692.630,41.8007265,-87.66077325,"(41.8007265, -87.66077325)"
11870,17-07-315-036-0000,2002 W LAKE ST,,Sold,,,"4,258",27,28,NEAR WEST SIDE,PMD 4,60612,5/22/2018,1162986.490,1901451.606,41.88523076,-87.67694093,"(41.88523076, -87.67694093)"
24214,25-05-409-014-0000,9246 S VINCENNES AVE,,Owned by City,,,0,21,73,WASHINGTON HEIGHTS,C1-1,60620,5/22/2018,1170964.946,1843324.780,41.72555343,-87.64934149,"(41.72555343, -87.64934149)"
23355,25-27-115-017-0000,12048 S EDBROOKE AVE,,Owned by City,,,0,9,53,WEST PULLMAN,RS-3,60628,5/22/2018,1179276.608,1824861.560,41.67470253,-87.61945624,"(41.67470253, -87.61945624)"
15170,20-02-403-043-0000,4664 S LAKE PARK AVE,,Sold,,,"8,739",4,39,KENWOOD,PD 640,60653,5/22/2018,1185976.176,1874283.257,41.81016583,-87.59337958,"(41.81016583, -87.59337958)"
18509,20-09-415-010-0000,350 W GARFIELD BLVD,,Owned by City,,,"3,960",3,37,FULLER PARK,M1-2,60609,5/22/2018,1174673.477,1868573.688,41.79475778,-87.63500621,"(41.79475778, -87.63500621)"
36184,20-18-429-004-0000,6209 S HERMITAGE AVE,,Owned by City,,,0,15,67,WEST ENGLEWOOD,RS-3,60636,5/22/2018,1165840.355,1863430.050,41.78083533,-87.66754322,"(41.78083533, -87.66754322)"
18580,20-08-402-019-0000,5149 S ABERDEEN ST,,Owned by City,,,0,20,61,NEW CITY,RS-3,60609,5/22/2018,1169955.240,1870466.390,41.80005544,-87.65225289,"(41.80005544, -87.65225289)"
36102,20-19-223-044-0000,6550 S ASHLAND AVE,,Owned by City,,,0,15,67,WEST ENGLEWOOD,C1-2,60636,5/22/2018,1166691.406,1861042.760,41.77426618,-87.66449117,"(41.77426618, -87.66449117)"
38236,20-21-306-029-0000,6834 S EMERALD AVE,,Owned by City,,,0,6,68,ENGLEWOOD,RT-4,60621,5/22/2018,1172405.790,1859371.330,41.76955571,-87.64359244,"(41.76955571, -87.64359244)"
22014,25-24-414-011-0000,11925 S CALHOUN AVE,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
22291,25-28-415-008-0000,12327 S EDBROOKE AVE,,Owned by City,,,0,9,53,WEST PULLMAN,RS-2,0,5/22/2018,1179564.590,1823139.300,41.66996984,-87.61845448,"(41.66996984, -87.61845448)"
35041,19-14-303-007-0000,3641 W 59TH ST,,Owned by City,,,0,23,65,WEST LAWN,B1-1,60629,5/22/2018,1152817.080,1865140.230,41.78579511,-87.71524442,"(41.78579511, -87.71524442)"
36807,20-08-216-019-0000,5000 S CARPENTER ST,,Owned by City,,,0,20,61,NEW CITY,RS-3,60609,5/22/2018,1170065.810,1871606.660,41.80318206,-87.65181425,"(41.80318206, -87.65181425)"
35250,16-15-412-017-0000,4013 W FIFTH AVE,,Sold,,12/14/2017,0,24,26,WEST GARFIELD PARK,RT-4,60624,5/23/2018,1149668.260,1896759.780,41.87262499,-87.72597001,"(41.87262499, -87.72597001)"
17177,20-17-414-027-0000,6010 S GREEN ST,,Sold,,,0,16,68,ENGLEWOOD,PD 1206,60621,5/22/2018,1171574.285,1864912.950,41.78478083,-87.64647812,"(41.78478083, -87.64647812)"
11528,16-13-102-014-0000,25 S WHIPPLE ST,,Owned by City,,,0,28,27,EAST GARFIELD PARK,RT-4,60612,5/22/2018,1156208.897,1899565.694,41.88019519,-87.70188046,"(41.88019519, -87.70188046)"
23274,25-24-405-017-0000,11843 S BENSLEY AVE,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
21977,26-05-113-013-0000,9119 S BUFFALO AVE,,Sold,,01/11/2018,0,10,46,SOUTH CHICAGO,RS-2,60617,5/23/2018,1199742.260,1845019.090,41.72952693,-87.54387379,"(41.72952693, -87.54387379)"
17693,20-16-304-022-0000,512 W 60TH ST,,Owned by City,,,0,20,68,ENGLEWOOD,RS-3,60621,5/22/2018,1173792.756,1865193.261,41.78550111,-87.63833599,"(41.78550111, -87.63833599)"
14662,20-07-403-026-0000,5151 S HONORE ST,,Sold,,03/21/2018,0,16,61,NEW CITY,RS-3,60609,5/23/2018,1164987.240,1870333.480,41.79979729,-87.67047577,"(41.79979729, -87.67047577)"
10876,16-13-112-003-0000,3155 W FIFTH AVE,,Owned by City,,,0,28,27,EAST GARFIELD PARK,C1-3,0,5/22/2018,1155183.943,1898829.091,41.87819451,-87.70566376,"(41.87819451, -87.70566376)"
23574,25-15-119-056-0000,10562 S MICHIGAN AVE,,Owned by City,,,0,9,49,ROSELAND,RS-3,60628,5/22/2018,1178715.530,1834691.138,41.70168906,-87.62121245,"(41.70168906, -87.62121245)"
10109,16-14-310-038-0000,744 S INDEPENDENCE BLVD,,Owned by City,,,0,24,26,WEST GARFIELD PARK,RM-5,60624,5/22/2018,1151095.865,1896282.550,41.87128758,-87.72074109,"(41.87128758, -87.72074109)"
36865,20-09-416-043-0000,5316 S PRINCETON AVE,,Owned by City,,,0,3,37,FULLER PARK,RS-3,60609,5/22/2018,1175092.272,1869607.916,41.79758646,-87.63343962,"(41.79758646, -87.63343962)"
9539,16-14-422-015-0000,3542 W GRENSHAW ST,,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60624,5/22/2018,1152763.460,1894923.195,41.86752454,-87.71465465,"(41.86752454, -87.71465465)"
14827,20-03-211-022-0000,753 E 40TH ST,,Owned by City,,,0,4,38,GRAND BOULEVARD,RM-5,60653,5/22/2018,1182027.160,1878259.600,41.82116961,-87.60774072,"(41.82116961, -87.60774072)"
23342,25-25-202-048-0000,12256 S OGLESBY AVE,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
37141,20-07-414-039-0000,5236 S MARSHFIELD AVE,,Sold,,12/14/2017,0,16,61,NEW CITY,RS-3,60609,5/23/2018,1166136.140,1869831.840,41.79839634,-87.66627671,"(41.79839634, -87.66627671)"
16305,20-16-306-008-0000,5921 S EGGLESTON AVE,,Sold,,,0,20,68,ENGLEWOOD,RS-3,60621,5/22/2018,1174401.521,1865571.805,41.78652635,-87.63609273,"(41.78652635, -87.63609273)"
12588,17-18-105-006-0000,2339 W MONROE ST,,Owned by City,,,0,27,28,NEAR WEST SIDE,RM-5,60612,5/22/2018,1160681.277,1899370.979,41.8795694,-87.68546376,"(41.8795694, -87.68546376)"
35549,20-19-313-019-0000,2208 W 69TH ST,,Owned by City,,,0,16,66,CHICAGO LAWN,M1-1,0,5/22/2018,1162730.680,1858969.790,41.76866127,-87.67906834,"(41.76866127, -87.67906834)"
38222,20-19-429-015-0000,7039 S HERMITAGE AVE,,Owned by City,,,0,17,67,WEST ENGLEWOOD,RS-3,60636,5/22/2018,1165995.640,1857859.339,41.76554527,-87.66713212,"(41.76554527, -87.66713212)"
9751,16-22-224-024-0000,1518 S KILDARE AVE,,Sold,,,"3,780",24,29,NORTH LAWNDALE,RT-4,60623,5/22/2018,1147872.847,1892130.785,41.85995714,-87.73268075,"(41.85995714, -87.73268075)"
14902,20-03-401-037-0000,4338 S FORRESTVILLE AVE,,Owned by City,,,0,3,38,GRAND BOULEVARD,RT-4,60653,5/22/2018,1180565.652,1876187.249,41.81551666,-87.61316592,"(41.81551666, -87.61316592)"
19366,21-30-200-003-0000,2665 E 75TH ST,,Owned by City,,,0,7,43,SOUTH SHORE,PD 571,60649,5/22/2018,1195544.667,1855869.818,41.75940681,-87.55889264,"(41.75940681, -87.55889264)"
9273,16-11-411-018-0000,3319 W WALNUT ST,,Sold,,,0,28,27,EAST GARFIELD PARK,RT-4,60624,5/22/2018,1154111.056,1901343.836,41.88511669,-87.70953606,"(41.88511669, -87.70953606)"
7524,13-28-202-021-0000,4903 W BELMONT AVE,,Sold,,,0,31,19,BELMONT CRAGIN,B1-1,60641,5/22/2018,1143068.350,1920730.900,41.9385300,-87.74960265,"(41.93853, -87.74960265)"
21671,20-19-316-029-0000,2038 W 68TH PL,,Owned by City,,,0,16,67,WEST ENGLEWOOD,RS-2,60636,5/22/2018,1163771.885,1859316.309,41.76959037,-87.67524207,"(41.76959037, -87.67524207)"
34272,16-12-102-012-0000,615 N KEDZIE AVE,,Owned by City,,,0,27,23,HUMBOLDT PARK,C1-1,60612,5/22/2018,1155025.085,1904018.490,41.89243792,-87.70610779,"(41.89243792, -87.70610779)"
12878,16-23-125-025-0000,3800 W 16TH ST,,Sold,,,"9,532",24,29,NORTH LAWNDALE,PD 1146,60623,5/22/2018,1151294.557,1891816.931,41.85902951,-87.72012872,"(41.85902951, -87.72012872)"
9103,16-11-219-003-0000,543 N TRUMBULL AVE,,Sold,,03/07/2018,0,27,23,HUMBOLDT PARK,RT-4,60624,5/23/2018,1153372.370,1903684.320,41.89155392,-87.71218645,"(41.89155392, -87.71218645)"
18573,20-08-401-026-0000,5104 S ABERDEEN ST,,Owned by City,,,0,20,61,NEW CITY,B3-2,60609,5/22/2018,1169753.230,1870895.470,41.80123727,-87.65298127,"(41.80123727, -87.65298127)"
9637,16-16-100-023-0000,5558 W MONROE ST,,Sold,,,"6,200",29,25,AUSTIN,RS-3,60644,5/22/2018,1139275.531,1899203.770,41.87952708,-87.76406741,"(41.87952708, -87.76406741)"
36874,20-07-417-009-0000,5323 S WINCHESTER AVE,,Owned by City,,,0,16,61,NEW CITY,RS-3,60609,5/22/2018,1164353.920,1869288.060,41.79694191,-87.6728278,"(41.79694191, -87.6728278)"
36604,20-03-424-015-0000,4624 S ST LAWRENCE AVE,,Owned by City,,,0,3,38,GRAND BOULEVARD,RM-5,0,5/22/2018,1181001.135,1874331.238,41.81041359,-87.61162569,"(41.81041359, -87.61162569)"
18539,20-10-310-041-0000,5336 S INDIANA AVE,,Sold,,,"4,032",3,40,WASHINGTON PARK,RM-5,60615,5/22/2018,1178380.575,1869461.990,41.79711192,-87.62138544,"(41.79711192, -87.62138544)"
22114,25-24-414-047-0000,11953 S CALHOUN AVE,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
35494,16-27-415-028-0000,2712 S PULASKI RD,,Owned by City,,,0,22,30,SOUTH LAWNDALE,B3-2,60623,5/22/2018,1150055.905,1885576.740,41.84192983,-87.72483775,"(41.84192983, -87.72483775)"
22901,26-05-102-033-0000,8824 S BUFFALO AVE,,Owned by City,,,0,10,46,SOUTH CHICAGO,RT-3.5,60617,5/22/2018,1199469.189,1846935.315,41.73479207,-87.54480978,"(41.73479207, -87.54480978)"
14806,20-07-404-007-0000,1743 W 51ST ST,,Sold,,,"3,000",16,61,NEW CITY,B3-1,60609,5/22/2018,1165401.390,1870782.990,41.80102202,-87.66894423,"(41.80102202, -87.66894423)"
50653,20-16-323-023-0000,438 W ENGLEWOOD AVE,"Lot 5 (except the  east 2 feet thereof)  in block 2 in high  school subdivision  of lots 4 to 10,  inclusive, and the  west 1/2 of Lot 3 in  Lisenbarth's  subdivision of Lot 36  of school trustee's  subdivision of  section 16,  township 38 nor",Owned by City,11/13/0098,,0,20,68,ENGLEWOOD,RS-3,60621,5/22/2018,1174272.063,1863529.803,41.78092576,-87.63662806,"(41.78092576, -87.63662806)"
35317,20-19-430-039-0000,1648 W 71ST ST,,Owned by City,,,0,17,67,WEST ENGLEWOOD,RS-3,60636,5/22/2018,1166363.730,1857717.070,41.76514703,-87.66578699,"(41.76514703, -87.66578699)"
37009,16-09-424-003-0000,4849 W WEST END AVE,,Owned by City,,,0,28,25,AUSTIN,RT-4,60644,5/22/2018,1143827.890,1900399.665,41.88272468,-87.74732164,"(41.88272468, -87.74732164)"
35405,25-06-421-025-0000,9454 S WINCHESTER AVE,,Owned by City,,,0,19,72,BEVERLY,B1-1,60643,5/22/2018,1164892.845,1841763.240,41.72139856,-87.6716279,"(41.72139856, -87.6716279)"
35488,21-30-302-001-0000,2501 E 75TH ST,,Owned by City,,,0,7,43,SOUTH SHORE,B3-2,60649,5/22/2018,1194229.427,1855624.802,41.75876686,-87.56372089,"(41.75876686, -87.56372089)"
13997,16-23-304-015-0000,1643 S HAMLIN AVE,,Sold,,03/27/2018,0,24,29,NORTH LAWNDALE,RT-4,60623,5/23/2018,1151421.543,1891309.555,41.85763472,-87.7196759,"(41.85763472, -87.7196759)"
18919,20-08-428-039-0000,814 W 54TH PL,,Owned by City,,,0,20,61,NEW CITY,RS-3,60609,5/22/2018,1171704.283,1868786.100,41.79540633,-87.64588794,"(41.79540633, -87.64588794)"
35584,16-25-107-002-0000,2305 S KEDZIE AVE,,Owned by City,,,0,12,30,SOUTH LAWNDALE,C1-2,60623,5/22/2018,1155483.190,1888489.890,41.84981661,-87.70484291,"(41.84981661, -87.70484291)"
34990,26-31-203-017-0000,3223 E 130TH ST,,Owned by City,,,0,10,55,HEGEWISCH,RS-3,0,5/22/2018,1199729.513,1819360.010,41.65911632,-87.5447810,"(41.65911632, -87.544781)"
15308,20-03-417-006-0000,4513 S FORRESTVILLE AVE,,Sold,,,"2,400",3,38,GRAND BOULEVARD,RT-4,60653,5/22/2018,1180789.710,1875147.940,41.81265956,-87.61237603,"(41.81265956, -87.61237603)"
14102,16-23-305-025-0000,1612 S LAWNDALE AVE,,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,5/22/2018,1151872.505,1891624.980,41.85849143,-87.71801229,"(41.85849143, -87.71801229)"
20795,20-23-203-015-0000,6345 S DORCHESTER AVE,,Owned by City,,,0,20,42,WOODLAWN,PD 456,0,5/22/2018,1186656.769,1862734.964,41.77846033,-87.59124893,"(41.77846033, -87.59124893)"
36186,20-20-209-005-0000,6415 S MAY ST,,Owned by City,,,0,16,68,ENGLEWOOD,RS-3,60621,5/22/2018,1169850.180,1862164.796,41.77727719,-87.65287913,"(41.77727719, -87.65287913)"
36073,20-17-423-034-0000,,,Owned by City,,,,,,,,,5/22/2018,,,,,
14014,16-23-424-011-0000,2127 S TRUMBULL AVE,,Owned by City,,,0,24,30,SOUTH LAWNDALE,RT-4,60623,5/22/2018,1153833.760,1889542.270,41.85273744,-87.7108686,"(41.85273744, -87.7108686)"
16604,20-16-318-076-0000,618 W 62ND ST,,Owned by City,,,0,16,68,ENGLEWOOD,RS-3,60621,5/22/2018,1173139.761,1863875.470,41.78189941,-87.64076908,"(41.78189941, -87.64076908)"
34508,20-08-405-009-0000,837 W 51ST ST,,Owned by City,,,0,20,61,NEW CITY,RS-3,60609,5/22/2018,1171417.905,1870932.928,41.80130374,-87.64687523,"(41.80130374, -87.64687523)"
37896,26-07-164-003-0000,10108 S COMMERCIAL AVE,,Owned by City,,,0,10,51,SOUTH DEERING,RS-2,60617,5/22/2018,1197583.152,1838448.362,41.71155035,-87.55200146,"(41.71155035, -87.55200146)"
15703,17-30-120-027-0000,2590 S BLUE ISLAND AVE,,Owned by City,,,0,25,31,LOWER WEST SIDE,C1-3,60608,5/22/2018,1160901.589,1886884.027,41.84529941,-87.68500105,"(41.84529941, -87.68500105)"
35854,20-17-230-024-0000,5840 S GREEN ST,,Owned by City,,,0,16,68,ENGLEWOOD,M1-1,60621,5/22/2018,1171546.530,1865933.820,41.78758282,-87.64654998,"(41.78758282, -87.64654998)"
35694,20-16-204-060-0000,5646 S LA SALLE ST,,Owned by City,,,0,3,68,ENGLEWOOD,B3-1,60621,5/22/2018,1176163.276,1867369.950,41.79142126,-87.6295793,"(41.79142126, -87.6295793)"
20592,20-20-419-007-0000,1011 W 69TH ST,,Owned by City,,,0,6,68,ENGLEWOOD,RS-3,60621,5/22/2018,1170693.952,1858978.695,41.76851577,-87.6498787,"(41.76851577, -87.6498787)"
18482,20-08-317-035-0000,5440 S LAFLIN ST,,Owned by City,,,0,20,61,NEW CITY,RS-3,60609,5/22/2018,1167168.550,1868477.310,41.7946573,-87.66252942,"(41.7946573, -87.66252942)"
23101,25-25-201-008-0000,12217 S LUELLA AVE,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
21431,20-21-218-010-0000,6625 S PERRY AVE,,Owned by City,,,0,6,69,GREATER GRAND CROSSING,RS-3,60621,5/22/2018,1176666.130,1860930.250,41.77373874,-87.62792916,"(41.77373874, -87.62792916)"
21443,20-21-302-015-0000,6733 S UNION AVE,,Owned by City,,,0,6,68,ENGLEWOOD,RT-4,60621,5/22/2018,1173025.009,1859995.439,41.77125469,-87.64130426,"(41.77125469, -87.64130426)"
11589,16-12-320-009-0000,3011 W LAKE ST,,Owned by City,,,0,27,27,EAST GARFIELD PARK,M1-2,0,5/22/2018,1156226.663,1900873.913,41.88378471,-87.70177987,"(41.88378471, -87.70177987)"
11568,16-13-326-003-0000,1107 S ALBANY AVE,,Owned by City,,,0,28,29,NORTH LAWNDALE,RT-4,60612,5/22/2018,1155957.750,1895102.580,41.86795302,-87.7029230,"(41.86795302, -87.702923)"
23638,25-02-318-007-0000,9457 S COTTAGE GROVE AVE,,Owned by City,,,0,8,47,BURNSIDE,C1-2,0,5/22/2018,1183314.152,1842288.293,41.72243101,-87.60413829,"(41.72243101, -87.60413829)"
22497,25-24-428-016-0000,12145 S JEFFERY AVE,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
16341,20-17-305-022-0000,5941 S ADA ST,,Owned by City,,,0,16,67,WEST ENGLEWOOD,RS-3,60636,5/22/2018,1168443.825,1865151.480,41.78550343,-87.65794882,"(41.78550343, -87.65794882)"
23522,25-22-301-005-0000,11517 S MICHIGAN AVE,,Owned by City,,,0,9,53,WEST PULLMAN,C1-1,60628,5/22/2018,1179008.544,1828500.903,41.68469552,-87.62032716,"(41.68469552, -87.62032716)"
22501,25-24-428-020-0000,12157 S JEFFERY AVE,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
37590,20-21-310-016-0000,6810 S PARNELL AVE,,Owned by City,,,0,6,68,ENGLEWOOD,RT-4,60621,5/22/2018,1173662.493,1859671.066,41.77035048,-87.63897708,"(41.77035048, -87.63897708)"
35884,20-17-429-015-0000,,,Owned by City,,,,,,,,,5/22/2018,,,,,
19085,20-09-114-015-0000,4242 S UNION AVE,,Sold,,,"47,728",11,61,NEW CITY,RS-2,60609,5/22/2018,1172310.871,1876405.063,41.81630021,-87.64343931,"(41.81630021, -87.64343931)"
23013,25-25-214-043-0000,12344 S HOXIE AVE,,Owned by City,,,0,,,,,0,5/22/2018,0.000,0.000,0.0000000,0.0000000,"(0, 0)"
35954,20-15-303-007-0000,5913 S INDIANA AVE,,Owned by City,,,0,20,40,WASHINGTON PARK,RM-5,60637,5/22/2018,1178734.373,1865787.428,41.78702053,-87.62019981,"(41.78702053, -87.62019981)"
20007,20-33-121-017-0000,8104 S VINCENNES AVE,,Owned by City,,,0,21,44,CHATHAM,B3-1,60620,5/22/2018,1174650.294,1851155.052,41.74695957,-87.6356094,"(41.74695957, -87.6356094)"
33963,25-16-202-020-0000,61 W 103RD ST,,Owned by City,,,0,34,49,ROSELAND,B3-1,60628,5/22/2018,1177433.410,1836568.935,41.70687099,-87.62585066,"(41.70687099, -87.62585066)"
13924,16-23-420-031-0000,1922 S SPAULDING AVE,,Sold,,12/05/2017,0,24,29,NORTH LAWNDALE,RT-4,60623,5/23/2018,1154576.885,1890245.600,41.85465264,-87.70812229,"(41.85465264, -87.70812229)"
50649,20-23-413-002-0000,6903 S DORCHESTER AVE,"LOT 2 IN BLOCK 3  IN SUBDIVISION  OF THE NORTH 1/2  OF THE  SOUTHEAST 1/4  OF THE  SOUTHEAST 1/4  OF SECTION 23,  TOWNSHIP 38  NORTH, RANGE  14, EAST OF THE  THIRD PRINCIPAL  MERIDIAN, IN  COOK COUNTY,  ILLINOIS.",Owned by City,06/28/0097,,0,5,43,SOUTH SHORE,RT-4,60637,5/22/2018,1186770.543,1859483.459,41.76953522,-87.59093474,"(41.76953522, -87.59093474)"
9099,16-11-218-018-0000,536 N TRUMBULL AVE,,Sold,,,"3,014",27,23,HUMBOLDT PARK,RT-4,60624,5/22/2018,1153183.464,1903611.931,41.89135902,-87.71288213,"(41.89135902, -87.71288213)"
34603,16-02-313-044-0000,1002 N RIDGEWAY AVE,,Owned by City,,,0,27,23,HUMBOLDT PARK,B1-2,60651,5/22/2018,1151103.057,1906463.354,41.89922464,-87.72044773,"(41.89922464, -87.72044773)"
12227,17-20-324-035-0000,2020 S THROOP ST,,Sold,,,332,25,31,LOWER WEST SIDE,RT-4,60608,5/22/2018,1167934.460,1890295.889,41.85451328,-87.65909296,"(41.85451328, -87.65909296)"
34759,16-23-106-022-0000,1247 S MILLARD AVE,,Owned by City,,,0,24,29,NORTH LAWNDALE,RT-4,60623,5/22/2018,1152338.201,1893940.885,41.86483737,-87.71624177,"(41.86483737, -87.71624177)"
